id,title,genres,keywords
9291,The Longest Yard,"['Comedy', 'Drama']","['prison', 'american', 'football', 'prisoner', 'blackmail', 'supervisor', 'sport']"
9293,John Tucker Must Die,['Comedy'],"['high', 'school', 'basketball', 'revenge', 'falling', 'love', 'teenage', 'boy', 'woman', 'director', 'school', 'life', 'cheater']"
9294,Phenomenon,"['Drama', 'Fantasy', 'Romance', 'Science', 'Fiction']","['brain', 'tumor', 'telekinesis', 'genius', 'terminal', 'illness', 'doctor', 'power']"
9297,Monster House,"['Animation', 'Comedy', 'Family', 'Fantasy']","['monster', 'secret', 'toy', 'children', 'neighbor', 'mission', 'child']"
9298,Ali G Indahouse,['Comedy'],"['hip-hop', 'prime', 'minister', 'minister', 'queen', 'elisa', 'beth', 'rapper', 'parliament', 'gang', 'marijuana', 'youth', 'center']"
9312,Mortal Kombat,"['Action', 'Fantasy']","['martial', 'arts', 'monster', 'island', 'gore', 'sorcerer', 'tournament', 'violence', 'based', 'video', 'game', 'hand', 'hand', 'combat']"
9313,The Man in the Iron Mask,"['Action', 'Adventure', 'Drama']","['france', 'swordplay', 'mask', 'musketeer']"
9314,Nineteen Eighty-Four,"['Drama', 'Romance', 'Science', 'Fiction']","['vatican', 'fascism', 'totalitarian', 'regime', 'dystopia', 'big', 'brother', 'brainwashing', 'orwellian']"
9315,Flightplan,"['Thriller', 'Drama', 'Mystery']","['berlin', 'loss', 'father', 'airplane']"
9319,The Last Boy Scout,"['Action', 'Thriller']","['bomb', 'corruption', 'assassin', 'sniper', 'anti', 'hero', 'cocaine', 'senator', 'strip', 'club', 'cynicism', 'puppet', 'swimming', 'pool', 'dysfunctional', 'marriage', 'police', 'detective', 'alcoholic', 'private', 'detective', 'bribery', 'frame', 'exotic', 'dancer', 'child', 'kidnapping']"
9326,Romancing the Stone,"['Action', 'Adventure', 'Comedy', 'Romance']","['riddle', 'treasure', 'hero', 'map', 'colombia', 'alligator', 'crocodile', 'treasure', 'hunt', 'betrayal', 'marijuana', 'jungle', 'author', 'central', 'america', 'drug', 'lord', 'south', 'america', 'double', 'cross', 'archaeologist', 'novelist', 'aeroplane', 'jewel', 'smuggler', 'opposites', 'attract']"
9327,The Nutty Professor,"['Fantasy', 'Comedy', 'Romance', 'Science', 'Fiction']","['overweight', 'overweight', 'man']"
9331,Clear and Present Danger,"['Action', 'Drama', 'Thriller']","['assassination', 'spy', 'ambush', 'cia', 'helicopter', 'based', 'novel', 'usa', 'president', 'sniper', 'fbi', 'colombia', 'drug', 'traffic', 'bomber', 'mission', 'murder', 'mercenary', 'insurgence', 'coast', 'guard', 'spying', 'war', 'car', 'bomb', 'drug', 'cartel', 'conspiracy', 'shootout', 'infantry', 'violence', 'jack', 'political', 'cover-up']"
9334,The Scorpion King,"['Action', 'Fantasy', 'Adventure']","['egypt', 'temple']"
9335,Transporter 2,"['Action', 'Thriller', 'Crime']","['martial', 'arts', 'war', 'drugs', 'kidnapping', 'bodyguard']"
9336,Police Academy,"['Comedy', 'Crime']","['trainer', 'recruit', 'shenanigan', 'police', 'academy']"
9339,Click,"['Comedy', 'Drama', 'Fantasy', 'Romance']","['regret', 'workaholic', 'heart', 'attack', 'architect', 'dying', 'death', 'time', 'travel', 'remote', 'control', 'children', 'liposuction', 'hospital', 'wedding', 'dog', 'second', 'chance', 'alternate', 'reality', 'fatherhood', 'obese']"
9340,The Goonies,"['Adventure', 'Comedy', 'Family']","['gunfight', 'urination', 'hidden', 'reference', 'group', 'vomit', 'exercise', 'machine', 'water', 'slide', 'housing', 'foreclosure', 'walking', 'plank', 'lost', 'treasure', 'lifting', 'male', 'air']"
9341,The Core,"['Action', 'Thriller', 'Adventure', 'Science', 'Fiction']","['magnetic', 'field', 'center', 'earth', 'disaster', 'film']"
9342,The Mask of Zorro,"['Action', 'Adventure']","['california', 'spy', 'hero', 'horseback', 'riding', 'sword', 'fight', 'revenge']"
9346,Risky Business,"['Comedy', 'Romance']","['brothel', 'high', 'school', 'party']"
9348,Species,"['Science', 'Fiction', 'Horror', 'Action']","['telepathy', 'dna', 'paranoia', 'genetics', 'instinct', 'fat', 'ale', 'alien', 'run', 'decapitation', 'sexual', 'attraction', 'cocoon', 'genetic', 'engineering', 'scientists', 'alien', 'dna']"
9349,Universal Soldier,"['Thriller', 'Action', 'Science', 'Fiction', 'Crime']","['vietnam', 'barrage', 'revitalization', 'reporter', 'soldier']"
9350,Cliffhanger,"['Action', 'Adventure', 'Thriller']","['mountain', 'rocky', 'mountains', 'airplane', 'hijacking', 'suitcase', 'climbing', 'heist', 'money', 'snow', 'mountain', 'climbing']"
9352,EuroTrip,['Comedy'],"['paris', 'berlin', 'alcohol', 'sex', 'nudity', 'adventure', 'pen', 'pals', 'travel', 'nudism', 'marijuana', 'teenager']"
9353,Nacho Libre,"['Comedy', 'Family']","['nun', 'sport', 'orphanage', 'ringer', 'money']"
9354,"Honey, I Shrunk the Kids","['Adventure', 'Comedy', 'Family', 'Science', 'Fiction']","['inventor', 'ant', 'shrinking', 'neighbor']"
9355,Mad Max Beyond Thunderdome,"['Action', 'Adventure', 'Science', 'Fiction']","['arena', 'sandstorm', 'dystopia', 'oasis', 'sequel', 'post', 'nuclear']"
9356,Look Who's Talking Too,"['Romance', 'Comedy']","['baby', 'brother', 'sister', 'relationship', 'pregnancy', 'family', 'woman', 'director', 'talking', 'baby']"
9357,One Hour Photo,"['Horror', 'Thriller']","['sexual', 'abuse', 'hotel', 'room', 'cheating', 'supermarket', 'penalty', 'nudity', 'knife', 'birthday', 'party', 'photography', 'stalker', 'photo', 'lab', 'suspense', 'sitting', 'toilet', 'imagination', 'voyeurism', 'unfaithful', 'husband']"
9358,Final Destination 2,"['Horror', 'Mystery']","['ambulance', 'premonition', 'hospital']"
9359,Maverick,"['Action', 'Adventure', 'Comedy', 'Drama', 'Western']","['poker', 'mississippi', 'saloon', 'ship', 'native', 'american', 'run', 'based', 'series', 'steamboat', 'attempted', 'robbery', 'cowboy', 'outlaw']"
9360,Anaconda,"['Adventure', 'Horror', 'Thriller']","['amazon', 'jungle', 'anaconda', 'film', 'crew', 'killer', 'snake', 'river', 'boat', 'amazon', 'river', 'animal', 'horror']"
9361,The Last of the Mohicans,"['Action', 'Adventure', 'Drama', 'History', 'Romance', 'War']","['secret', 'love', 'mohawk', 'native', 'american', '18th', 'century', 'french', 'indian', 'war']"
9362,Tremors,"['Action', 'Horror']","['nevada', 'small', 'town', 'tractor', 'stranded', 'cult', 'favorite', 'rural', 'setting', 'tentacle', 'seismologist', 'binoculars', 'man', 'eaten', 'monster', 'giant', 'worm']"
9366,Donnie Brasco,"['Crime', 'Drama', 'Thriller']","['undercover', 'colombia', 'mafia', 'mobster', 'dirty', 'cop', 'informant', 'stealing', 'money', 'marriage', 'counselor', 'shaving', 'cream', 'playing', 'cards']"
9372,Super Size Me,"['Documentary', 'Comedy', 'Drama']","['experiment', 'health', 'junk', 'food', 'food', 'industry', 'fast', 'food', 'restaurant']"
9373,The Texas Chainsaw Massacre,['Horror'],"['trauma', 'psychopath', 'stalker', 'friends', 'murder', 'gore', 'blood', 'hitchhiker', 'chainsaw', 'torture', 'violence', 'cannibal', 'killer', 'family']"
9374,Death Becomes Her,"['Fantasy', 'Comedy']","['jealousy', 'beauty', 'immortality', 'rivalry', 'potion', 'drinking']"
9377,Ferris Bueller's Day Off,['Comedy'],"['chicago', 'high', 'school']"
9378,Thir13en Ghosts,"['Horror', 'Thriller']","['hunter', 'nanny', 'nudity', 'collector', 'house', 'supernatural', 'hell', 'uncle', 'revenge', 'lawyer', 'inheritance', 'blood', 'psychic', 'violence', 'devil', 'trapped', 'machine', 'evil', 'glass']"
9381,Babylon A.D.,"['Action', 'Adventure', 'Science', 'Fiction', 'Thriller']","['submarine', 'baby', 'secret', 'future', 'mercenary', 'prosecution', 'protection', 'dystopia', 'moral', 'conflict', 'smuggling', 'vision', 'pregnant', 'cyberpunk', 'sect']"
9383,Hollow Man,"['Action', 'Science', 'Fiction', 'Thriller']","['killing', 'human', 'experimentation', 'scientist', 'invisible', 'man', 'science', 'experiment']"
9384,Starsky & Hutch,"['Comedy', 'Crime']","['informant', 'jumping', 'rooftop', 'surveillance', 'footage']"
9386,In the Line of Fire,"['Action', 'Drama', 'Thriller', 'Crime', 'Mystery']","['cia', 'assassin', 'running', 'white', 'house', 'usa', 'president', 'bodyguard', 'stalking', 'election', 'apartment', 'secret', 'service', 'secret', 'service', 'agent']"
9387,Conan the Barbarian,"['Adventure', 'Fantasy', 'Action']","['gladiator', 'repayment', 'despot', 'barbarian', 'sword', 'sorcery']"
9388,Thank You for Smoking,"['Comedy', 'Drama']","['father', 'son', 'relationship', 'capitalism', 'based', 'novel', 'smoking', 'lie', 'cigarette', 'research', 'law', 'health', 'marketing', 'politics', 'politician', 'tobacco', 'liar', 'dark', 'comedy', 'cancer', 'independent', 'film', 'money', 'morality', 'social', 'satire', 'cigarette', 'smoking', 'business', 'advertising', 'guilt', 'humiliation', 'lobby', 'bribe', 'corporation', 'lung', 'cancer', 'lobbyist', 'tobacco', 'industry', 'nicotine']"
9390,Jerry Maguire,"['Comedy', 'Drama', 'Romance']","['stadium', 'career', 'sport', 'sports', 'agent']"
9392,The Descent,"['Adventure', 'Horror']","['mutant', 'expedition', 'cave', 'darkness', 'rope', 'climbing', 'bes', 'tie', 'appalachia', 'friends', 'female', 'protagonist', 'survival', 'horror']"
9396,Crocodile Dundee II,"['Adventure', 'Comedy']","['new', 'york', 'crocodile', 'australia', 'large', 'knife']"
9397,Evolution,"['Action', 'Comedy', 'Science', 'Fiction']","['grand', 'canyon', 'governor', 'shampoo', 'high', 'school', 'teacher', 'fire', 'truck', 'government', 'scientist', 'napalm', 'primate', 'parasite', 'underneath', 'skin']"
9398,Zoolander,['Comedy'],"['male', 'model', 'time', 'magazine', 'fashion', 'show', 'fashion', 'model', 'fictional', 'awards', 'show', 'lincoln', 'assassination', 'coal', 'mine']"
9408,Surf's Up,"['Animation', 'Comedy', 'Family']","['sea', 'world', 'cup', 'surfer', 'wave', 'surfboard', 'giant', 'wave', 'world', 'champion', 'idol']"
9411,Fallen,"['Thriller', 'Fantasy', 'Crime', 'Drama']","['angel', 'riddle', 'detective', 'bible', 'police', 'supernatural', 'psychopath', 'murder', 'curse', 'religion', 'execution', 'series', 'murders', 'devil', 'family', 'evil']"
9426,The Fly,"['Horror', 'Science', 'Fiction']","['mutant', 'mutation', 'human', 'experimentation', 'beam', 'remake', 'scientist', 'science', 'fly', 'insect', 'animal', 'horror']"
9427,The Full Monty,['Comedy'],"['suicide', 'attempt', 'striptease', 'steel', 'worker', 'repossession', 'male', 'stripper']"
9428,The Royal Tenenbaums,"['Comedy', 'Drama']","['forgiveness', 'child', 'prodigy', 'terminal', 'illness', 'dysfunctional', 'family', 'cigarette', 'smoking', 'family', 'conflict']"
9433,The Edge,"['Action', 'Adventure', 'Drama']","['photographer', 'grizzly', 'bear', 'wilderness', 'airplane', 'supermodel', 'emergency', 'landing', 'suspense', 'survival', 'bear', 'animal', 'horror']"
9437,Kiss the Girls,"['Drama', 'Mystery', 'Thriller', 'Crime']","['washington', 'd.c.', 'covered', 'investigation', 'investigation', 'north', 'carolina', 'missing', 'person']"
9444,Anastasia,"['Animation', 'Family']","['tzar', 'musical', 'russian', 'revolution', 'train', 'explosion', 'foreign', 'language', 'adaptation', 'exploding', 'train']"
9447,Babe: Pig in the City,"['Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy']","['piggy', 'bank', 'shortage', 'money', 'pig', 'farm', 'piglet', 'talking', 'animal', 'talking', 'dog', 'dog', 'chimpanzee', 'talking', 'pig']"
9454,Ever After: A Cinderella Story,"['Drama', 'Romance', 'Comedy']","['france', 'gypsy', 'child', 'abuse', 'slavery', 'leonardo', 'prince', 'fairy', 'tale', 'royalty', 'orphan', 'evil', 'stepmother', 'step', 'siblings', '16th', 'century', 'brigands', 'class', 'ism', 'bandits', 'commoner', 'emotional', 'abuse']"
9471,Charlie's Angels: Full Throttle,"['Action', 'Adventure', 'Comedy']","['robbery', 'secret', 'identity', 'secret', 'agent']"
9472,DodgeBall: A True Underdog Story,['Comedy'],"['underdog', 'competition', 'bank', 'bar', 'ball', 'cheerleader', 'diet', 'wife', 'sport', 'gymnasium', 'love', 'mail', 'order', 'bride', 'cheerleading', 'pirate']"
9473,"South Park: Bigger, Longer & Uncut","['Animation', 'Comedy', 'Music']","['gay', 'mount', 'rushmore', 'national', 'memorial', 'swear', 'word', 'hell', 'world', 'supremacy', 'elementary', 'school', 'saddam', 'hussein', 'blood', 'splatter', 'atheist', 'sequel', 'surrealism', 'friends', 'hate', 'satan', 'based', 'series', 'cartoon', 'sex', 'child', 'swearing', 'visions', 'hell', 'u.s.', 'canada', 'war', 'shot', 'death', 'demon', 'adult', 'animation', 'south', 'park', 'colorado']"
9475,Scent of a Woman,['Drama'],"['suicide', 'attempt', 'blindness', 'impaired', 'vision', 'thanksgiving', 'boarding', 'school', 'prank', 'colonel', 'student', 'new', 'york', 'city', 'tears', 'change', 'heart', 'military']"
9476,A Knight's Tale,"['Adventure', 'Drama', 'Romance', 'Action']","['poetry', 'knight', 'tournament', 'duel', 'torture', 'writer', 'impostor', 'church', 'game', 'jousting']"
9477,King Arthur,"['Adventure', 'War', 'History']","['merlin', 'king', 'arthur', 'sir', 'lancelot', 'guinevere']"
9479,The Nightmare Before Christmas,"['Fantasy', 'Animation', 'Family']","['holiday', 'fire', 'santa', 'magic', 'halloween', 'skeleton', 'musical', 'christmas', 'tree', 'fall', 'height', 'woods', 'animation', 'pumpkin', 'jack', 'lantern', 'saving', 'christmas', 'christmas']"
9480,Daredevil,"['Fantasy', 'Action', 'Crime', 'Science', 'Fiction', 'Thriller']","['blindness', 'impaired', 'vision', 'narration', 'marvel', 'comic', 'super', 'hero', 'daredevil', 'hazardous', 'waste', 'mob', 'hit']"
9481,The Bone Collector,"['Drama', 'Mystery', 'Thriller', 'Crime']","['paraplegic', 'investigation', 'psychopath']"
9482,Judge Dredd,"['Science', 'Fiction']","['judge', 'dystopia', 'based', 'comic', 'police', 'officer', 'based', 'graphic', 'novel', 'frame', 'dys', 'topic', 'future', 'framed', 'murder', 'gene', 'prosthetic', 'limb', 'post', 'holocaust', 'dna', 'testing']"
9486,Johnny English,"['Adventure', 'Action', 'Comedy']","['spy', 'hero', 'queen', 'intelligence', 'coronation', 'funeral', 'secret', 'agent', 'queen', 'elisa', 'beth', 'weapon', 'spoof', 'explosion', 'agent', 'pen']"
9487,A Bug's Life,"['Adventure', 'Animation', 'Comedy', 'Family']","['winter', 'fight', 'ant', 'invention', 'collector', 'kids', 'family', 'grass']"
9488,Spy Kids 2: The Island of Lost Dreams,"['Action', 'Adventure', 'Family']","['spy', 'experiment', 'island', 'secret', 'organization', 'wretch', 'weapon', 'rivalry', 'scientist']"
9489,You've Got Mail,"['Comedy', 'Romance']","['romantic', 'comedy', 'online', 'dating', 'woman', 'director']"
9493,Twins,['Comedy'],"['perfection', 'delivery', 'low', 'intelligence', 'jet', 'engine', 'twins', 'separated', 'birth', 'artist', 'colony', 'habits', 'biological', 'experiment', 'opposites', 'catholic', 'orphanage']"
9494,Look Who's Talking,"['Comedy', 'Romance']","['single', 'parent', 'baby', 'pregnancy', 'woman', 'director', 'talking', 'baby']"
9495,The Crow,"['Fantasy', 'Action', 'Thriller']","['halloween', 'arson', 'detroit']"
9502,Kung Fu Panda,"['Adventure', 'Animation', 'Family', 'Comedy']","['china', 'martial', 'arts', 'mentor', 'snake', 'restaurant', 'shop', 'strong', 'woman', 'bravery', 'tiger', 'turtle', 'panda', 'anthropomorphism', 'fighting', 'ancient', 'china', 'monkey', 'master', 'destiny', 'evil', 'monkey', 'warrior', 'noodle']"
9504,Glengarry Glen Ross,"['Crime', 'Drama', 'Mystery']","['robbery', 'office', 'shop', 'estate', 'agent', 'company', 'contest', 'cowardliness', 'cult', 'film', 'real', 'estate', 'pressure']"
9506,Anger Management,['Comedy'],"['penalty', 'therapist', 'psychology', 'aggression', 'rage', 'anger', 'anger', 'management']"
9509,Man on Fire,"['Action', 'Drama', 'Thriller', 'Crime']","['mexico', 'cia', 'kidnapping', 'diary', 'bible', 'bodyguard', 'stuffed', 'animal', 'cell', 'phone', 'alcoholic', 'grenade', 'launcher', 'bloodshed', 'swim', 'meet']"
9513,Garfield: A Tail of Two Kitties,"['Animation', 'Comedy', 'Family']","['london', 'england', 'cat', 'mistake', 'person', 'luxury', 'wretch', 'nobility', 'garfield']"
9522,Wedding Crashers,"['Comedy', 'Romance']","['sailing', 'wedding', 'fake', 'identity', 'lying']"
9529,Candyman,"['Drama', 'Horror', 'Thriller']","['investigation', 'urban', 'legend', 'urban', 'student', 'university', 'mirror', 'candy', 'man', 'hook', 'hand', 'housing', 'project', 'urban', 'decay', 'belief']"
9530,RV,['Comedy'],"['father', 'son', 'relationship', 'workaholic', 'camping', 'colorado', 'rocky', 'mountains', 'marriage', 'slapstick', 'car', 'crash', 'family', 'vacation', 'family', 'holiday']"
9531,Superman III,"['Comedy', 'Action', 'Adventure', 'Fantasy', 'Science', 'Fiction']","['saving', 'world', 'comics', 'super', 'computer', 'identity', 'crisis', 'loss', 'powers', 'sequel', 'super', 'hero', 'based', 'comic', 'hacking', 'super', 'powers', 'superhuman', 'strength']"
9532,Final Destination,['Horror'],"['omen', 'airplane', 'accident', 'corpse', 'death', 'experience']"
9533,Red Dragon,"['Crime', 'Thriller', 'Horror']","['psychopath', 'serial', 'killer', 'fbi', 'agent']"
9535,Analyze This,"['Comedy', 'Crime']","['new', 'york', 'mafia', 'boss', 'wedding', 'psychiatrist']"
9541,Jersey Girl,"['Comedy', 'Romance']","['yuppie', 'daughter', 'loss', 'wife']"
9543,Prince of Persia: The Sands of Time,"['Adventure', 'Fantasy', 'Action', 'Romance']","['persia', 'sandstorm', 'brother', 'aga', 'inst', 'brother', 'armageddon', 'regent', 'based', 'video', 'game']"
9556,Darkman,"['Action', 'Science', 'Fiction', 'Crime']","['corruption', 'experiment', 'burn', 'mask', 'gangster', 'boss', 'madness', 'outsider', 'disfigurement', 'conflagration', 'dark', 'man']"
9559,A Perfect World,"['Crime', 'Drama', 'Thriller']","['hostage', 'escape', 'prison', 'escaped', 'convict', 'child', 'kidnapping', 'criminologist', '1960s']"
9562,Timeline,"['Action', 'Adventure', 'Science', 'Fiction']","['professor', 'time', 'travel', 'quantum', 'mechanics', 'hundred', 'years', 'war', 'excavation', 'knight', 'medieval', 'times']"
9563,Any Given Sunday,['Drama'],"['american', 'football', 'trainer', 'training', 'american', 'football', 'coach', 'sport', 'american', 'football', 'stadium']"
9567,Tears of the Sun,"['Action', 'Drama', 'War']","['u.s.', 'army', 'nigeria', 'president']"
9571,Dazed and Confused,"['Comedy', 'Drama']","['1970s', 'texas', 'high', 'school', 'comedy', 'coming', 'age', 'summer', 'teenager', 'period', 'drama', 'great', 'soundtrack']"
9574,Flubber,"['Comedy', 'Family', 'Science', 'Fiction']","['wedding', 'vows', 'inventor', 'slime', 'green', 'flight', 'mad', 'scientist', 'wedding']"
9576,Tootsie,"['Comedy', 'Romance']","['infidelity', 'love', 'friends', 'cross', 'dressing', 'reputation', 'unemployed', 'actor', 'serenade', 'apology', 'live', 'television', 'actress', 'actor']"
9593,Last Action Hero,"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Family']","['magic', 'movie', 'movie', 'spoof', 'magical', 'object', 'cartoon', 'cat', 'ticket', 'projectionist', 'childs', 'point', 'view']"
9595,Hot Shots!,"['Action', 'Comedy', 'War']","['secret', 'mission', 'bad', 'luck', 'saddam', 'hussein', 'drill', 'instructor', 'jet', 'crash']"
9598,Babe,"['Fantasy', 'Drama', 'Comedy', 'Family']","['sheep', 'pig', 'affection', 'piglet', 'heroism', 'talking', 'animal', 'separation', 'german', 'shepherd', 'grandson', 'talking', 'pig']"
9600,Big Momma's House,"['Crime', 'Comedy']",[]
9602,Coming to America,"['Comedy', 'Romance']","['fast', 'food', 'restaurant', 'prince', 'heir', 'throne', 'fish', 'water', 'new', 'york', 'city', 'fake', 'identity', 'searching', 'love']"
9603,Clueless,"['Comedy', 'Drama', 'Romance']","['puberty', 'high', 'school', 'make', 'match', 'spoiled', 'child', 'gay', 'interest', 'conflict', 'woman', 'director']"
9604,Red Heat,"['Action', 'Crime']","['usa', 'police', 'brutality', 'cold', 'war', 'russia', 'drug', 'dealer', 'investigation', 'police', 'drug', 'cartel', 'police', 'detective', 'soviet', 'buddy', 'cop', 'kingpin']"
9610,Conan the Destroyer,"['Adventure', 'Fantasy', 'Action']","['swordplay', 'sword', 'magic', 'warrior', 'woman', 'lone', 'wolf', 'wizardry', 'royalty', 'barbarian', 'sword', 'sorcery']"
9614,Happy Gilmore,['Comedy'],"['loss', 'mother', 'loss', 'father', 'golf', 'sport', 'taxes']"
9615,The Fast and the Furious: Tokyo Drift,"['Action', 'Crime', 'Drama', 'Thriller']","['car', 'race', 'car', 'journey', 'car', 'mechanic', 'auto', 'car', 'garage', 'drifting', 'car', 'automobile', 'racing']"
9618,Tango & Cash,"['Action', 'Adventure', 'Comedy']","['prisoner', 'war', 'drugs']"
9619,Dante's Peak,"['Action', 'Adventure', 'Thriller']","['helicopter', 'small', 'town', 'mayor', 'evacuation', 'motel', 'lava', 'volcano', 'cabin', 'lovers', 'natural', 'disaster', 'partnership', 'rescue', 'explosion', 'scientist', 'seismograph', 'volcanic', 'eruption', 'rowboat', 'catastrophe', 'acid', 'county', 'fair', 'abandoned', 'mine', 'volcanic', 'ash']"
9620,Paycheck,"['Action', 'Adventure', 'Mystery', 'Science', 'Fiction', 'Thriller']","['prophecy', 'engineer', 'scientist', 'millionaire']"
9621,Elizabethtown,"['Comedy', 'Drama', 'Romance']","['suicide', 'hotel', 'room', 'suicide', 'attempt', 'new', 'love', 'funeral', 'airplane', 'lovers', 'falling', 'love']"
9631,The Negotiator,"['Action', 'Adventure', 'Crime', 'Drama', 'Mystery', 'Thriller']","['corruption', 'hostage', 'pension', 'innocence', 'police', 'murder', 'suspense', 'conspiracy', 'bullet', 'wound', 'negotiator']"
9637,Scooby-Doo,"['Mystery', 'Adventure', 'Comedy']","['amateur', 'detective', 'voodoo', 'resort', 'crime', 'solving']"
9641,Cheaper by the Dozen 2,['Comedy'],"['holiday', 'lake', 'big', 'family', 'father', 'labor', 'pain', 'rivalry', 'family', 'holiday']"
9645,Ghost Ship,"['Horror', 'Mystery', 'Thriller']","['cruise', 'pilot', 'ghost', 'ship']"
9647,Scrooged,"['Fantasy', 'Comedy', 'Drama']","['holiday', 'ratings', 'comedy', 'scrooge', 'christmas', 'carol', 'ghost', 'christmas']"
9654,The Italian Job,"['Action', 'Crime']","['venice', 'california', 'train', 'station', 'helicopter', 'austria', 'mountain', 'gold', 'subway', 'hacker', 'chase', 'safe', 'remake', 'caper', 'revenge', 'murder', 'heist', 'double', 'crossed', 'fast', 'cars', 'boat', 'chase', 'explosion', 'convict', 'father', 'daughter', 'relationship', 'car', 'chase', 'news', 'hollywood', 'sign', 'television', 'repair', 'mini', 'cooper']"
9655,She's the Man,"['Comedy', 'Drama', 'Family', 'Romance']","['roommate', 'twin', 'sister', 'sport', 'boarding', 'school', 'twin', 'brother', 'mistaken', 'identity', 'soccer', 'teenager', 'teen', 'comedy', 'tomboy', 'fake', 'identity', 'disguised', 'voice', 'big', 'game']"
9659,Mad Max,"['Adventure', 'Action', 'Thriller', 'Science', 'Fiction']","['chain', 'baby', 'bridge', 'dystopia', 'matter', 'life', 'death', 'benzine', 'partner', 'truck', 'motorcycle', 'motorcycle', 'gang', 'exploding', 'car']"
9665,Glory,['War'],"['war', 'racism', 'battle', 'union', 'soldier', 'confederate', 'soldier', 'american', 'civil', 'war']"
9667,The Jacket,"['Drama', 'Mystery', 'Thriller', 'Fantasy']","['smoking', 'medicine', 'psychology', 'hallucination', 'human', 'experimentation', 'time', 'travel', 'war', 'love', 'psychologist', 'soldier', 'psychiatrist', 'medical', 'experiment', 'dead', 'wrongful', 'arrest', 'iraq', 'veteran', 'experience', 'truck', 'stop', 'murder', 'police', 'officer']"
9671,Crocodile Dundee,"['Adventure', 'Comedy']","['new', 'york', 'prostitute', 'hotel', 'journalist', 'culture', 'clash', 'subway', 'crocodile', 'wilderness', 'knife', 'tourist', 'limousine', 'poacher', 'city', 'australian', 'outback', 'kangaroo']"
9675,Sideways,"['Comedy', 'Drama', 'Romance']","['california', 'golf', 'oscar', 'award', 'wine', 'stag', 'night', 'marijuana', 'writer']"
9678,Little Nicky,"['Comedy', 'Fantasy', 'Romance']","['father', 'son', 'relationship', 'brother', 'sister', 'relationship', 'demon']"
9679,Gone in Sixty Seconds,"['Action', 'Crime', 'Thriller']","['brother', 'brother', 'relationship', 'detective', 'car', 'race', 'car', 'thief', 'blackmail', 'brother', 'remake', 'heist', 'betrayal', 'organized', 'crime', 'shootout', 'police', 'chase', 'explosion', 'violence', 'lock', 'pick', 'car', 'chase', 'stakeout', 'illegal', 'drugs', 'car', 'movie', 'stolen', 'cars', 'ford', 'mustang', 'black', 'light']"
9691,Assassins,"['Action', 'Adventure', 'Crime', 'Thriller']","['competition', 'assassination', 'cia', 'bank', 'cat', 'mexican', 'standoff', 'seattle', 'hitman', 'mission', 'murder', 'hidden', 'camera', 'rivalry', 'rescue', 'shootout', 'police', 'chase', 'sniper', 'rifle', 'silencer', 'double', 'cross', 'caribbean', 'detroit', 'michigan']"
9693,Children of Men,"['Drama', 'Action', 'Thriller', 'Science', 'Fiction']","['police', 'state', 'hippie', 'rebel', 'miracle', 'future', 'dystopia', 'chaos', 'aging', 'childlessness', 'faith', 'survival', 'birth', 'dying']"
9697,Lady in the Water,"['Drama', 'Thriller', 'Fantasy', 'Mystery']","['fortune', 'teller', 'religion', 'supernatural', 'supernatural', 'powers', 'mythical', 'creature', 'hell', 'swimming', 'pool']"
9705,Swordfish,"['Action', 'Crime', 'Thriller']","['female', 'nudity', 'hacker', 'terrorism', 'violence', 'wire', 'international', 'airport', 'misdirection']"
9708,The Wicker Man,"['Mystery', 'Thriller', 'Horror']","['california', 'island', 'airplane', 'limousine', 'car', 'crash', 'allergy', 'bee']"
9714,Home Alone 3,"['Comedy', 'Family']","['parent', 'child', 'relationship', 'burglar', 'child', 'hero', 'auto', 'bravery', 'toy', 'computer', 'chip', 'technical', 'toy']"
9718,Talladega Nights: The Ballad of Ricky Bobby,['Comedy'],"['north', 'carolina', 'prayer', 'family', 'dinner', 'motorcycle', 'advertising', 'divorce', 'automobile', 'racing', 'nas', 'car', 'dog', 'trainer', 'car', 'movie', 'sport', 'competition', 'psychosomatic', 'illness', 'french', 'stereotype']"
9722,Bewitched,"['Comedy', 'Fantasy', 'Romance']","['witch', 'show', 'enchantment', 'falling', 'love', 'spectacle', 'woman', 'director']"
9725,Friday the 13th Part 2,"['Horror', 'Thriller']","['camping', 'summer', 'camp', 'gore', 'slasher', 'horror', 'brisbane', 'queensland']"
9726,A Good Year,"['Comedy', 'Drama', 'Romance']","['provence', 'wine', 'cellar', 'vineyard', 'wine', 'garden', 'wine', 'wine', 'grower']"
9732,The Lion King 2: Simba's Pride,"['Animation', 'Family', 'Adventure']","['africa', 'baby', 'lion', 'friendship']"
9737,Bad Boys,"['Action', 'Comedy', 'Crime', 'Thriller']","['miami', 'detective', 'handcuffs', 'airport', 'mexican', 'standoff', 'strip', 'club', 'witness', 'protection', 'car', 'crash', 'internal', 'affairs', 'gunfight', 'explosion', 'brutality', 'foot', 'chase', 'car', 'chase', 'drug', 'lord', 'hangar', 'loose', 'cannon', 'bust', 'reference', 'skittles', 'black', 'cop', 'badge', 'action', 'hero', 'corrupt', 'cop']"
